Feat1,Feat2,Label
0.26546,0.19002,1
-0.32895,-0.24286,1
0.043379,0.14692,1
-1.696,-1.7289,1
-0.41904,-0.45354,1
0.33931,0.30718,1
0.41176,0.53733,1
-0.73371,-0.6562,1
-0.28429,-0.067661,1
1.0758,0.98474,1
-0.31903,-0.38867,1
-0.83435,-0.93296,1
0.85946,0.84474,1
-0.2277,-0.23277,1
-0.52873,-0.60822,1
-0.42865,-0.40901,1
-1.4279,-1.4556,1
-0.23128,-0.20388,1
-0.25594,-0.25357,1
-0.036257,0.011558,1
0.56709,0.61813,1
0.56536,0.57229,1
0.21849,0.13934,1
-0.78246,-0.66999,1
0.19112,0.11152,1
1.0325,1.0787,1
-1.4199,-1.366,1
-0.23207,-0.17431,1
-0.2221,-0.10936,1
0.70203,0.61057,1
-1.0395,-1.06,1
0.25129,0.24729,1
-0.74401,-0.72999,1
0.61968,0.6936,1
1.6851,1.7408,1
-0.20135,-0.21717,1
0.033129,0.025255,1
0.1776,0.14607,1
0.32811,0.37689,1
-1.1175,-1.1603,1
-1.0373,-1.1569,1
0.64112,0.78432,1
-0.38678,-0.40749,1
-0.53823,-0.46849,1
0.38129,0.38552,1
1.2635,1.4092,1
-0.88121,-0.92132,1
0.55695,0.6559,1
-0.2191,-0.25971,1
0.33142,0.30139,1
-0.55957,-0.69527,1
-0.086442,-0.11075,1
-0.0067373,-0.0061853,1
-0.24007,-0.27107,1
0.19766,0.20577,1
1.036,1.0121,1
0.52343,0.49178,1
-0.44646,-0.4627,1
0.70371,0.57463,1
0.20548,0.30365,1
-0.39665,-0.43847,1
0.81188,0.77308,1
0.93531,0.79823,1
0.57183,0.58142,1
0.75826,0.73261,1
0.35914,0.31077,1
0.23583,0.19328,1
-1.4183,-1.3965,1
0.020929,0.023257,1
0.27387,0.28597,1
0.048411,0.0018711,1
-1.4009,-1.3746,1
-0.64518,-0.7304,1
-0.78345,-0.74476,1
-1.0253,-1.0417,1
-0.55239,-0.4786,1
0.082875,0.0024697,1
0.08311,0.12371,1
-1.2135,-1.1583,1
0.66965,0.70614,1
-0.30816,-0.33584,1
0.73154,0.67988,1
0.33972,0.40806,1
-0.63608,-0.55996,1
-0.16917,-0.11991,1
0.20681,0.11714,1
-0.48827,-0.49907,1
-0.19796,-0.06851,1
0.25122,0.30662,1
0.5257,0.41809,1
0.59094,0.65155,1
-0.44433,-0.52558,1
1.0958,1.0815,1
-1.3062,-1.2792,1
-2.2707,-2.2868,1
0.28319,0.31545,1
-0.12495,-0.18313,1
-0.47282,-0.46248,1
-0.46535,-0.44507,1
0.72998,0.7076,1
0.62112,0.7368,1
0.58869,0.69696,1
0.30188,0.36746,1
-0.23001,-0.24836,1
0.63838,0.75631,1
0.00030092,-0.045028,1
0.75909,0.7482,1
-0.058694,-0.097011,1
-0.2707,-0.30263,1
0.099207,0.021389,1
-0.045031,0.077594,1
-0.17529,-0.097383,1
-0.12993,-0.045323,1
0.22354,0.18726,1
1.1854,1.1802,1
0.80282,0.82776,1
-0.55552,-0.48508,1
0.43912,0.42655,1
-0.33871,-0.27248,1
-0.33793,-0.43219,1
-0.98334,-1.0161,1
-0.38586,-0.36767,1
0.27206,0.31442,1
0.48767,0.55314,1
-0.19904,-0.22441,1
-1.1047,-1.1068,1
0.3387,0.46429,1
-1.6073,-1.5947,1
1.3019,1.447,1
-0.16436,-0.15536,1
-0.63914,-0.70097,1
-0.90738,-0.97801,1
0.22466,0.17059,1
-0.74129,-0.80606,1
0.027822,0.12077,1
0.1735,0.22163,1
-0.47736,-0.41996,1
-0.65977,-0.6879,1
-0.50359,-0.43181,1
0.54716,0.58239,1
-0.19955,-0.10004,1
0.90734,0.83238,1
-0.1986,-0.10127,1
-0.14093,-0.094458,1
-0.089703,0.049461,1
-0.31233,-0.35846,1
-1.1956,-1.0525,1
-0.44401,-0.55219,1
0.21802,0.2559,1
0.14281,0.095077,1
0.050412,0.0092938,1
0.78146,0.85047,1
0.3399,0.39953,1
-0.056844,-0.057556,1
-0.23338,-0.22534,1
0.83878,0.90354,1
1.3713,1.4022,1
-0.34958,-0.35817,1
0.77696,0.88566,1
0.84224,0.93073,1
-0.87735,-0.77428,1
0.34466,0.31963,1
-0.010818,-0.075219,1
-0.0037185,-0.13464,1
-1.3186,-1.3467,1
0.072622,0.046075,1
0.4477,0.48333,1
0.7001,0.78976,1
